t,w_x,w_y,w_z,phi,theta,psi,x,y,z,v_x,v_y,v_z
15.55718573,-0.001669282,-0.001881601,0.357869391,-0.004283719,-1.568195232,5.227503026,-0.046152104,24.20241962,0.001030478,-0.005627863,3.111398745,0.00483595
15.65321774,-0.001647102,-0.001898402,0.358139218,-0.004328735,-1.568432017,5.261883025,-0.046688626,24.50213571,0.00149692,-0.005545289,3.13060491,0.004883613
15.74924975,-0.001624537,-0.001914776,0.358409046,-0.004362898,-1.568670384,5.296288901,-0.047217106,24.80369619,0.001967718,-0.005461961,3.149811083,0.004926713
15.84528176,-0.001601598,-0.001930716,0.358678873,-0.004386147,-1.56890984,5.330720658,-0.047737482,25.10710109,0.002442451,-0.005378079,3.169017263,0.004965227
15.94131377,-0.001578291,-0.001946213,0.3589487,-0.004398444,-1.569149887,5.365178302,-0.048249716,25.41235039,0.002920693,-0.005293843,3.18822345,0.004999138
16.03734578,-0.001554627,-0.00196126,0.359218527,-0.004399779,-1.569390021,5.399661837,-0.04875379,25.71944411,0.003402019,-0.005209457,3.207429644,0.005028443
16.13337779,-0.001530614,-0.001975849,0.359488354,-0.004390166,-1.569629738,5.434171266,-0.049249709,26.02838223,0.003885998,-0.005125122,3.226635845,0.005053144
16.2294098,-0.001506263,-0.001989973,0.359758181,-0.004369643,-1.569868529,5.468706595,-0.049737499,26.33916476,0.004372198,-0.005041044,3.245842052,0.005073256
16.32544181,-0.001481581,-0.002003624,0.360028008,-0.004338274,-1.57010588,5.503267829,-0.050217206,26.6517917,0.004860185,-0.004957426,3.265048266,0.005088801
16.42147382,-0.00145658,-0.002016795,0.360297834,-0.00429615,-1.570341275,5.537854973,-0.050688898,26.96626306,0.005349521,-0.004874477,3.284254486,0.005099812
16.51750584,-0.00143127,-0.002029479,0.360567661,-0.004243385,-1.570574193,5.572468032,-0.051152666,27.28257882,0.005839767,-0.004792403,3.303460712,0.00510633
16.61353785,-0.001405659,-0.002041669,0.360837487,-0.004180117,-1.57080411,5.607107011,-0.051608622,27.600739,0.00633048,-0.004711414,3.322666944,0.005108407
16.70956986,-0.00137976,-0.002053359,0.361107313,-0.004106513,-1.571030499,5.641771916,-0.052056897,27.9207436,0.006821215,-0.004631719,3.341873181,0.005106102
16.80560187,-0.001353581,-0.002064543,0.361377139,-0.004022762,-1.571252827,5.676462752,-0.052497645,28.2425926,0.007311524,-0.004553529,3.361079423,0.005099488
16.90163388,-0.001327135,-0.002075214,0.361646964,-0.003929079,-1.57147056,5.711179526,-0.052931044,28.56628603,0.007800957,-0.004477057,3.38028567,0.005088641
16.99766589,-0.001300433,-0.002085367,0.36191679,-0.003825705,-1.571683159,5.745922243,-0.053357289,28.89182386,0.008289061,-0.004402517,3.399491922,0.005073653
17.0936979,-0.001273483,-0.002094996,0.362186615,-0.003712835,-1.571890161,5.780690908,-0.05377653,29.21920611,0.008775477,-0.004330101,3.418698178,0.005054597
17.18972991,-0.001246296,-0.002104096,0.36245644,-0.003590579,-1.572091319,5.815485525,-0.054188791,29.54843278,0.009260076,-0.004259938,3.437904439,0.005031523
17.28576192,-0.001218884,-0.002112661,0.362726264,-0.003459331,-1.572286182,5.850306092,-0.054594345,29.87950387,0.009742451,-0.004192205,3.457110703,0.005004583
17.38179393,-0.001191257,-0.002120686,0.362996089,-0.003319511,-1.572474301,5.885152612,-0.054993487,30.21241937,0.010222188,-0.004127075,3.476316971,0.004973935
17.47782594,-0.001163428,-0.002128165,0.363265913,-0.003171543,-1.572655258,5.920025083,-0.055386518,30.54717929,0.010698895,-0.004064714,3.495523243,0.00493974
17.57385795,-0.00113541,-0.002135093,0.363535737,-0.003015857,-1.572828655,5.954923506,-0.055773745,30.88378362,0.011172199,-0.004005274,3.514729517,0.004902163
17.66988996,-0.001107214,-0.002141463,0.363805561,-0.002852885,-1.572994124,5.98984788,-0.05615548,31.22223238,0.01164175,-0.003948902,3.533935794,0.004861367
17.76592197,-0.001078852,-0.002147273,0.364075384,-0.002683065,-1.57315132,6.024798206,-0.056532038,31.56252555,0.012107217,-0.003895735,3.553142073,0.004817521
17.86195398,-0.001050337,-0.002152516,0.364345207,-0.002506839,-1.573299926,6.059774481,-0.056903743,31.90466313,0.012568288,-0.003845901,3.572348355,0.004770791
17.957986,-0.001021681,-0.00215719,0.36461503,-0.002324654,-1.573439648,6.094776706,-0.05727092,32.24864514,0.013024674,-0.003799517,3.591554638,0.00472135
18.05401801,-0.000992896,-0.002161289,0.364884852,-0.00213696,-1.573570221,6.129804879,-0.057633903,32.59447156,0.013476105,-0.003756693,3.610760922,0.004669369
18.15005002,-0.000963995,-0.002164812,0.365154674,-0.001944212,-1.573691402,6.164858999,-0.057993027,32.9421424,0.013922332,-0.003717529,3.629967207,0.004615023
18.24608203,-0.00093499,-0.002167753,0.365424496,-0.001746871,-1.573802977,6.199939064,-0.058348635,33.29165766,0.014363127,-0.003682116,3.649173494,0.004558487
18.34211404,-0.000905893,-0.002170111,0.365694318,-0.0015454,-1.573904755,6.235045072,-0.058701076,33.64301734,0.014798282,-0.003650537,3.668379781,0.00449994
18.43814605,-0.000876718,-0.002171883,0.365964139,-0.001340267,-1.573996573,6.270177022,-0.0590507,33.99622144,0.015227609,-0.003622863,3.687586068,0.00443956
18.53417806,-0.000847476,-0.002173065,0.36623396,-0.001131946,-1.574078292,6.305334911,-0.059397867,34.35126995,0.015650941,-0.00359916,3.706792355,0.00437753
18.63021007,-0.000818181,-0.002173657,0.36650378,-0.000920913,-1.574149799,6.340518736,-0.059742939,34.70816288,0.016068131,-0.00357948,3.725998642,0.004314033
18.72624208,-0.000788845,-0.002173657,0.366773601,-0.000707651,-1.574211008,6.375728495,-0.060086284,35.06690023,0.016479054,-0.003563871,3.745204929,0.004249254
18.82227409,-0.000759481,-0.002173062,0.367043421,-0.000492646,-1.574261856,6.410964185,-0.060428275,35.427482,0.016883603,-0.003552368,3.764411214,0.004183379
18.9183061,-0.000730101,-0.002171872,0.36731324,-0.000276387,-1.574302309,6.446225803,-0.060769291,35.78990818,0.017281694,-0.003544998,3.783617499,0.004116599
19.01433811,-0.000700719,-0.002170085,0.367583059,-5.94E-05,-1.574332357,6.481513345,-0.061109714,36.15417879,0.017673263,-0.00354178,3.802823783,0.004049103
19.11037012,-0.000671348,-0.002167702,0.367852878,0.000157905,-1.574352015,6.516826808,-0.061449934,36.52029381,0.018058264,-0.003542722,3.822030065,0.003981084
19.20640213,-0.000642001,-0.002164722,0.368122697,0.000374936,-1.574361324,6.552166188,-0.061790344,36.88825325,0.018436675,-0.003547825,3.841236346,0.003912736
19.30243414,-0.000612689,-0.002161145,0.368392515,0.000591214,-1.574360352,6.587531481,-0.062131343,37.25805711,0.018808492,-0.00355708,3.860442624,0.003844255
19.39846616,-0.000583428,-0.00215697,0.368662333,0.000806226,-1.574349192,6.622922683,-0.062473335,37.62970538,0.019173732,-0.003570467,3.879648901,0.00377584
19.49449817,-0.000554229,-0.0021522,0.36893215,0.001019455,-1.574327961,6.65833979,-0.062816728,38.00319807,0.019532434,-0.00358796,3.898855176,0.00370769
19.59053018,-0.000525107,-0.002146834,0.369201968,0.001230381,-1.574296805,6.693782796,-0.063161938,38.37853518,0.019884656,-0.003609522,3.918061448,0.003640007
19.68656219,-0.000496074,-0.002140874,0.369471784,0.001438478,-1.574255893,6.729251696,-0.063509383,38.75571671,0.020230477,-0.003635107,3.937267717,0.003572994
19.7825942,-0.000467143,-0.002134321,0.369741601,0.001643214,-1.57420542,6.764746487,-0.063859488,39.13474265,0.020569996,-0.003664661,3.956473984,0.003506857
19.87862621,-0.000438329,-0.002127177,0.370011417,0.001844057,-1.574145609,6.800267162,-0.064212683,39.51561301,0.020903333,-0.003698119,3.975680247,0.003441802
19.97465822,-0.000409644,-0.002119445,0.370281233,0.002040466,-1.574076705,6.835813715,-0.064569402,39.89832779,0.021230628,-0.003735409,3.994886508,0.00337804
20.07069023,-0.000381101,-0.002111126,0.370551048,0.002231971,-1.573998926,6.871386143,-0.064930006,40.28288698,0.021551979,-0.003776463,4.014092765,0.003315759
20.16672224,-0.00035271,-0.002102221,0.370820864,0.002418385,-1.573912369,6.906984445,-0.065294574,40.66929059,0.021867303,-0.003821234,4.033299019,0.003255067
20.26275425,-0.000324486,-0.002092732,0.371090678,0.002599314,-1.573817419,6.94260862,-0.065663462,41.05753861,0.02217679,-0.003869591,4.05250527,0.00319612
20.35878626,-0.000296443,-0.002082663,0.371360493,0.002774351,-1.573714498,6.97825867,-0.066037051,41.44763105,0.022480667,-0.003921393,4.071711518,0.003139077
20.45481827,-0.000268593,-0.002072016,0.371630307,0.002943117,-1.573604025,7.013934594,-0.066415702,41.8395679,0.022779166,-0.003976498,4.090917763,0.003084087
20.55085028,-0.000240952,-0.002060794,0.371900121,0.003105258,-1.573486425,7.049636393,-0.066799758,42.23334917,0.023072522,-0.004034762,4.110124004,0.003031292
20.64688229,-0.000213533,-0.002049001,0.372169935,0.003260445,-1.573362122,7.085364066,-0.067189546,42.62897485,0.023360976,-0.004096039,4.129330243,0.002980824
20.7429143,-0.000186348,-0.002036641,0.372439748,0.003408375,-1.573231544,7.121117614,-0.067585373,43.02644495,0.023644773,-0.004160184,4.148536478,0.002932807
20.83894632,-0.000159413,-0.002023717,0.372709561,0.00354877,-1.57309512,7.156897038,-0.067987531,43.42575946,0.023924163,-0.004227048,4.16774271,0.002887357
20.93497833,-0.000132739,-0.002010235,0.372979374,0.003681377,-1.572953281,7.192702339,-0.06839629,43.82691838,0.0241994,-0.004296483,4.186948939,0.002844583
21.03101034,-0.000106339,-0.001996198,0.373249186,0.003805968,-1.57280646,7.228533517,-0.068811906,44.22992171,0.024470744,-0.004368337,4.206155165,0.002804582
21.12704235,-8.02E-05,-0.001981612,0.373518998,0.003922343,-1.572655092,7.264390574,-0.069234616,44.63476945,0.024738456,-0.00444246,4.225361388,0.002767445
21.22307436,-5.44E-05,-0.001966482,0.37378881,0.004030323,-1.572499613,7.300273511,-0.069664639,45.04146161,0.025002806,-0.004518699,4.244567609,0.002733256
21.31910637,-2.89E-05,-0.001950814,0.374058621,0.004129759,-1.572340461,7.336182329,-0.070102175,45.44999818,0.025264065,-0.004596899,4.263773826,0.002702086
21.41513838,-3.74E-06,-0.001934613,0.374328433,0.004220524,-1.572178079,7.372117031,-0.070547409,45.86037916,0.02552251,-0.004676904,4.282980041,0.002674003
21.51117039,2.11E-05,-0.001917885,0.374598244,0.004302518,-1.572012907,7.408077617,-0.071000507,46.27260455,0.025778423,-0.004758558,4.302186254,0.002649062
21.6072024,4.56E-05,-0.001900637,0.374868055,0.004375666,-1.57184539,7.44406409,-0.071461615,46.68667435,0.026032089,-0.004841702,4.321392464,0.002627312
21.70323441,6.97E-05,-0.001882876,0.375137865,0.004439918,-1.571675975,7.480076452,-0.071930864,47.10258856,0.0262838,-0.004926177,4.340598671,0.002608794
21.79926642,9.35E-05,-0.001864608,0.375407676,0.004495249,-1.571505109,7.516114705,-0.072408366,47.52034718,0.02653385,-0.005011822,4.359804877,0.002593538
21.89529843,0.000116832,-0.001845842,0.375677486,0.004541662,-1.571333243,7.552178851,-0.072894215,47.93995022,0.026782538,-0.005098475,4.37901108,0.002581568
21.99133044,0.000139805,-0.001826583,0.375947296,0.004579181,-1.571160829,7.588268893,-0.073388489,48.36139766,0.027030169,-0.005185973,4.398217282,0.0025729
22.08736245,0.000162372,-0.001806841,0.376217105,0.00460786,-1.57098832,7.624384834,-0.073891246,48.78468951,0.027277051,-0.00527415,4.417423481,0.002567538
22.18339446,0.00018452,-0.001786623,0.376486915,0.004627775,-1.570816172,7.660526677,-0.074402526,49.20982577,0.027523498,-0.00536284,4.43662968,0.002565481
22.27942648,0.000206239,-0.001765938,0.376756724,0.004639028,-1.570644843,7.696694424,-0.074922354,49.63680644,0.027769827,-0.005451876,4.455835876,0.002566719
22.37545849,0.000227518,-0.001744795,0.377026533,0.004641749,-1.570474793,7.732888079,-0.075450734,50.06563152,0.028016361,-0.005541089,4.475042072,0.002571233
22.4714905,0.000248346,-0.001723202,0.377296342,0.004636089,-1.570306482,7.769107644,-0.075987654,50.49630101,0.028263425,-0.00563031,4.494248266,0.002578995
22.56752251,0.000268714,-0.001701169,0.377566151,0.004622228,-1.570140375,7.805353125,-0.076533084,50.92881491,0.028511352,-0.005719367,4.51345446,0.00258997
22.66355452,0.000288611,-0.001678706,0.37783596,0.004600369,-1.569976936,7.841624523,-0.077086975,51.36317322,0.028760476,-0.005808087,4.532660653,0.002604113
22.75958653,0.000308026,-0.001655822,0.378105768,4.57E-03,-1.569816633,7.877921844,-0.077649263,51.79937594,0.02901114,-0.005896296,4.551866846,0.002621371
22.85561854,0.000326949,-0.001632528,0.378375577,4.53E-03,-1.569659935,7.91424509,-0.078219862,52.23742307,0.029263686,-0.005983818,4.571073038,0.002641684
22.95165055,0.000345372,-0.001608834,0.378645385,0.004489183,-1.569507276,7.950594266,-0.078798716,52.67731461,0.029518423,-0.006070488,4.59027923,0.002664994
23.04768256,0.000363287,-0.001584747,0.378915193,0.004437513,-1.569358835,7.986969372,-0.079385986,53.11905056,0.029775406,-0.006156202,4.609485423,2.69E-03
23.14371457,0.000380683,-0.001560277,0.379185001,0.004378949,-1.569214916,8.023370409,-0.079981563,53.56263092,0.030034901,-0.006240841,4.628691616,2.72E-03
23.23974658,0.000397551,-0.001535436,0.379454809,0.004313909,-1.569075839,8.059797375,-0.080585284,54.00805569,0.030297212,-0.006324283,4.647897811,2.75E-03
23.33577859,0.00041388,-0.001510234,0.379724617,0.004242809,-1.568941898,8.096250271,-0.081196981,54.45532487,0.03056263,-0.006406412,4.667104006,2.79E-03
23.4318106,0.000429662,-0.001484684,0.379994425,0.00416606,-1.568813369,8.132729097,-0.081816485,54.90443845,0.030831431,-0.006487119,4.686310202,2.82E-03
23.52784261,0.000444886,-0.001458798,0.380264233,0.004084073,-1.568690501,8.169233853,-0.082443626,55.35539645,0.031103876,-0.006566304,4.7055164,2.86E-03
23.62387462,0.000459543,-0.001432586,0.380534041,0.003997253,-1.568573519,8.205764537,-0.08307823,55.80819886,0.031380214,-0.006643873,4.7247226,2.91E-03
23.71990664,0.000473626,-0.00140606,0.380803848,0.003906003,-1.568462628,8.242321149,-0.083720124,56.26284568,0.031660678,-0.006719738,4.743928803,0.002948886
23.81593865,0.000487126,-1.38E-03,0.381073656,0.003810724,-1.568358005,8.27890369,-0.084369132,56.7193369,0.031945486,-0.00679382,4.763135007,0.002994733
23.91197066,0.000500035,-1.35E-03,0.381343464,0.003711813,-1.568259808,8.315512157,-0.085025075,57.17767254,0.032234845,-0.006866046,4.782341214,0.003042476
24.00800267,0.000512345,-1.32E-03,0.381613271,0.003609664,-1.568168168,8.352146551,-0.085687774,57.63785259,0.032528944,-0.00693635,4.801547424,0.003091993
24.10403468,0.00052405,-0.001297068,0.381883079,0.003504668,-1.568083196,8.38880687,-0.086357048,58.09987705,0.032827961,-0.007004674,4.820753636,0.003143163
24.20006669,0.000535141,-0.001269159,0.382152886,0.003397215,-1.568004976,8.425493114,-0.087032714,58.56374592,0.033132057,-0.007070966,4.839959852,0.003195864
24.2960987,0.000545614,-0.001241011,0.382422694,0.003287688,-1.56793357,8.462205281,-0.087714586,59.02945921,0.033441381,-0.007135182,4.859166071,0.003249975
24.39213071,0.000555462,-0.001212637,0.382692502,0.00317647,-1.567869019,8.49894337,-0.088402478,59.4970169,0.033756067,-0.007197285,4.878372293,0.003305374
24.48816272,0.000564678,-0.001184049,0.382962309,0.003063941,-1.567811336,8.53570738,-0.089096201,59.96641901,0.034076235,-0.007257245,4.897578519,0.003361942
24.58419473,0.000573257,-0.001155262,0.383232117,0.002950477,-1.567760514,8.57249731,-0.089795565,60.43766553,0.034401989,-0.007315038,4.916784749,0.003419555
24.68022674,0.000581195,-0.001126289,0.383501925,0.002836451,-1.567716521,8.609313158,-0.090500378,60.91075646,0.034733421,-0.007370649,4.935990982,0.003478095
24.77625875,0.000588486,-0.001097142,0.383771732,0.002722234,-1.567679303,8.646154923,-0.091210445,61.3856918,0.035070608,-0.007424069,4.955197219,0.003537439
24.87229076,0.000595126,-0.001067836,0.38404154,0.002608192,-1.56764878,8.683022603,-0.091925572,61.86247156,0.035413614,-0.007475297,4.974403461,0.003597467
24.96832277,0.00060111,-0.001038384,0.384311348,0.002494691,-1.567624852,8.719916197,-0.092645561,62.34109574,0.035762486,-0.007524337,4.993609706,0.003658059
25.06435478,0.000606436,-0.0010088,0.384581156,0.002382091,-1.567607392,8.756835702,-0.093370213,62.82156432,0.036117259,-0.007571202,5.012815955,0.003719094
25.1603868,0.000611099,-0.000979098,0.384850964,0.002270751,-1.567596253,8.793781117,-0.094099326,63.30387732,0.036477954,-0.007615912,5.032022209,0.003780451
25.25641881,0.000615097,-0.000949293,0.385120772,0.002161027,-1.567591261,8.83075244,-0.094832697,63.78803474,0.036844575,-0.007658494,5.051228467,0.00384201
25.35245082,0.000618426,-0.000919399,0.38539058,0.002053269,-1.567592221,8.867749668,-0.095570123,64.27403657,0.037217116,-0.007698981,5.070434729,0.003903652
25.44848283,0.000621084,-0.00088943,0.385660388,0.001947829,-1.567598915,8.9047728,-0.096311397,64.76188282,0.037595553,-0.007737414,5.089640995,0.003965255
25.54451484,0.00062307,-0.0008594,0.385930197,0.001845053,-1.5676111,8.941821834,-0.09705631,65.25157348,0.03797985,-0.007773842,5.108847266,0.0040267
25.64054685,0.000624381,-0.000829325,0.386200005,0.001745283,-1.567628509,8.978896766,-0.097804653,65.74310857,0.038369955,-0.00780832,5.128053541,0.004087867
25.73657886,0.000625016,-0.00079922,0.386469813,0.00164886,-1.567650854,9.015997595,-0.098556214,66.23648807,0.038765805,-0.007840909,5.14725982,0.004148637
25.83261087,0.000624974,-0.0007691,0.386739622,0.001556122,-1.567677822,9.053124318,-0.09931078,66.73171198,0.039167319,-0.00787168,5.166466103,0.004208888
25.92864288,0.000624255,-0.000738978,0.387009431,0.001467387,-1.567709104,9.090276933,-0.100068148,67.22878032,0.03957443,-0.007900703,5.185672391,0.004268507
26.02467489,0.000622856,-0.000708868,0.387279239,0.001382765,-1.567744644,9.12745544,-0.100828272,67.72769308,0.03998733,-0.007928005,5.204878683,0.00432743
26.1207069,0.000620777,-0.000678782,0.387549048,0.001302384,-1.567784114,9.164659841,-0.10159102,68.22845025,0.04040598,-0.007953675,5.22408498,0.004385605
26.21673891,0.000618017,-0.000648738,0.387818857,0.001226396,-1.567827097,9.201890134,-0.102356229,68.73105184,0.040830257,-0.007977821,5.243291281,0.004442972
26.31277092,0.000614576,-0.000618751,0.388088666,0.001154929,-1.567873187,9.239146322,-0.103123744,69.23549786,0.04126004,-0.008000549,5.262497586,0.004499479
26.40880293,0.000610454,-0.000588837,0.388358476,0.001088094,-1.567921986,9.276428403,-0.10389342,69.74178829,0.041695209,-0.008021962,5.281703896,0.004555078
26.50483494,0.000605651,-0.000559011,0.388628285,0.001025981,-1.567973106,9.313736378,-0.104665121,70.24992315,0.042135648,-0.00804216,5.300910209,0.004609728
26.60086696,0.00060017,-0.000529289,0.388898094,0.00096866,-1.56802617,9.351070248,-0.105438723,70.75990242,0.042581243,-0.008061244,5.320116526,0.004663392
26.69689897,0.00059401,-0.000499687,0.389167904,0.00091618,-1.568080808,9.388430012,-0.106214109,71.27172612,0.043031883,-0.008079309,5.339322848,0.004716039
26.79293098,0.000587174,-0.000470218,0.389437714,0.000868571,-1.568136661,9.425815672,-0.106991172,71.78539424,0.043487458,-0.008096451,5.358529173,0.004767645
26.88896299,0.000579664,-0.0004409,0.389707523,0.000825842,-1.568193381,9.463227227,-0.107769817,72.30090678,0.043947863,-0.008112762,5.377735502,0.004818188
26.984995,0.000571482,-0.000411746,0.389977333,0.000787982,-1.568250628,9.500664679,-0.108549956,72.81826374,0.044412993,-0.008128331,5.396941834,0.004867656
27.08102701,0.000562631,-0.000382772,0.390247143,0.000754961,-1.56830807,9.538128027,-0.109331512,73.33746513,0.044882746,-0.008143248,5.41614817,0.004916038
27.17705902,0.000553115,-0.000353992,0.390516953,0.000726726,-1.568365388,9.575617272,-0.110114417,73.85851094,0.045357024,-0.008157599,5.435354509,0.004963332
27.27309103,0.000542937,-0.000325422,0.390786763,0.000703208,-1.568422271,9.613132415,-0.110898613,74.38140117,0.04583573,-0.008171467,5.454560851,0.005009539
27.36912304,0.000532101,-0.000297075,0.391056574,0.000684314,-1.568478417,9.650673456,-0.111684051,74.90613583,0.046318771,-0.008184933,5.473767196,0.005054668
27.46515505,0.000520612,-0.000268967,0.391326384,0.000669932,-1.568533534,9.688240396,-0.112470694,75.43271491,0.046806054,-0.008198078,5.492973544,0.00509873
27.56118706,0.000508474,-0.000241112,0.391596194,0.000659933,-1.56858734,9.725833235,-0.113258511,75.96113842,0.04729749,-0.008210979,5.512179895,0.005141745
